|Id|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|Prediction|Score
114|114|400000.0|1.0|2.0|2.0|35.0|0.0|0.0|-2.0|-1.0|0.0|0.0|11052.0|0.0|0.0|53826.0|55061.0|71541.0|0.0|0.0|53826.0|1642.0|20000.0|1256.0|0|0.9180695414543152
115|115|210000.0|1.0|2.0|1.0|39.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|600.0|169.0|497.0|15433.0|8500.0|10500.0|169.0|497.0|15436.0|170.0|2000.0|2822.0|0|0.6120272278785706
116|116|180000.0|1.0|1.0|1.0|32.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.624990701675415
117|117|70000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|69572.0|71233.0|66844.0|50410.0|44958.0|46655.0|2828.0|2337.0|1702.0|1800.0|2600.0|2000.0|0|0.7725881934165955
118|118|210000.0|2.0|2.0|1.0|32.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|733.0|737.0|737.0|407.0|737.0|407.0|737.0|737.0|407.0|737.0|407.0|1232.0|0|0.5718559622764587
119|119|80000.0|2.0|2.0|1.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|51346.0|52955.0|54063.0|54608.0|55695.0|56786.0|3000.0|2500.0|2000.0|2500.0|2500.0|2500.0|0|0.6798816919326782
120|120|100000.0|1.0|2.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|-2.0|37218.0|33720.0|24666.0|10550.0|0.0|0.0|1641.0|1200.0|1000.0|0.0|0.0|0.0|0|0.5148882269859314
121|121|30000.0|2.0|1.0|2.0|22.0|0.0|0.0|2.0|0.0|0.0|-1.0|28000.0|30463.0|29697.0|29760.0|21061.0|1894.0|3703.0|0.0|1000.0|421.0|1894.0|5514.0|1|0.5239464044570923
122|122|70000.0|2.0|2.0|1.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|20744.0|22093.0|23432.0|24217.0|19108.0|19649.0|2000.0|2000.0|1500.0|1000.0|1000.0|1000.0|0|0.6845993995666504
123|123|30000.0|2.0|2.0|1.0|42.0|0.0|0.0|0.0|0.0|0.0|0.0|9801.0|10535.0|11552.0|11933.0|12092.0|17884.0|1200.0|1200.0|573.0|500.0|6000.0|1200.0|0|0.6568992137908936
124|124|160000.0|1.0|2.0|1.0|39.0|0.0|0.0|0.0|0.0|0.0|2.0|14658.0|15666.0|16694.0|17697.0|19023.0|18584.0|1258.0|1286.0|1289.0|1615.0|0.0|1000.0|1|0.5537199974060059
125|125|200000.0|2.0|2.0|1.0|47.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|8800.0|0.0|5738.0|0.0|2244.0|66000.0|0.0|5738.0|1626.0|2244.0|66000.0|30000.0|0|0.762744665145874
126|126|50000.0|1.0|2.0|1.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|48019.0|48992.0|49689.0|31368.0|9454.0|6020.0|2072.0|1769.0|1003.0|189.0|120.0|100.0|0|0.6977856159210205
127|127|210000.0|1.0|2.0|1.0|36.0|-1.0|-1.0|-1.0|-1.0|-2.0|-2.0|1060.0|777.0|7971.0|-8.0|-8.0|-8.0|779.0|7994.0|0.0|0.0|0.0|1704.0|0|0.6236010789871216
128|128|80000.0|2.0|2.0|2.0|24.0|2.0|2.0|3.0|2.0|3.0|2.0|75444.0|80025.0|78129.0|82581.0|81053.0|79133.0|6400.0|0.0|6300.0|0.0|0.0|5000.0|1|0.9253948330879211
129|129|80000.0|2.0|1.0|1.0|32.0|1.0|-2.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|1900.0|7411.0|1900.0|0.0|0.0|1900.0|7411.0|1900.0|0.0|0.0|1|0.5037607550621033
130|130|60000.0|2.0|1.0|2.0|31.0|-1.0|0.0|-1.0|2.0|2.0|2.0|2631.0|3610.0|855.0|111.0|411.0|261.0|2000.0|900.0|0.0|300.0|0.0|6500.0|0|0.5449711680412292
131|131|140000.0|2.0|1.0|2.0|30.0|0.0|0.0|2.0|0.0|0.0|2.0|78095.0|84781.0|82558.0|80376.0|85281.0|84688.0|8000.0|0.0|3500.0|5900.0|0.0|3000.0|1|0.5656135082244873
132|132|50000.0|1.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|32781.0|31702.0|26829.0|18948.0|18830.0|19358.0|1489.0|1326.0|642.0|2000.0|824.0|1000.0|0|0.5630930066108704
133|133|100000.0|2.0|2.0|2.0|37.0|1.0|2.0|-1.0|-1.0|-2.0|-2.0|3492.0|3293.0|326.0|324.0|174.0|1367.0|10.0|650.0|324.0|0.0|1367.0|4166.0|1|0.6506842970848083
134|134|380000.0|2.0|1.0|1.0|34.0|2.0|2.0|2.0|2.0|2.0|2.0|322199.0|331518.0|337703.0|343612.0|351089.0|358401.0|16001.0|13150.0|13000.0|13150.0|13300.0|13000.0|1|0.9331117272377014
135|135|80000.0|1.0|2.0|2.0|30.0|0.0|0.0|2.0|-1.0|-1.0|-2.0|53627.0|64913.0|19476.0|61302.0|0.0|0.0|33000.0|56.0|62877.0|0.0|41150.0|81000.0|0|0.8153867721557617
136|136|110000.0|2.0|3.0|1.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|105476.0|109153.0|109501.0|105290.0|78812.0|78503.0|5436.0|5007.0|5290.0|8812.0|8503.0|8200.0|0|0.7225964665412903
137|137|390000.0|1.0|2.0|1.0|36.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.6654815673828125
138|138|50000.0|2.0|2.0|2.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|50635.0|49488.0|48099.0|50021.0|50352.0|50740.0|1760.0|1888.0|3464.0|1717.0|1766.0|2500.0|0|0.6967175602912903
139|139|170000.0|2.0|1.0|2.0|29.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|5539.0|337.0|11277.0|11277.0|14277.0|-47.0|1147.0|11477.0|0.0|3000.0|0.0|0.0|0|0.6972336769104004
140|140|200000.0|1.0|1.0|1.0|34.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|780.0|0.0|390.0|3672.0|390.0|390.0|0.0|390.0|3672.0|390.0|390.0|390.0|0|0.5317050814628601
141|141|210000.0|1.0|1.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|119752.0|114952.0|108857.0|103789.0|96250.0|95788.0|10030.0|6053.0|10036.0|6027.0|10028.0|10030.0|0|0.7023181915283203
142|142|150000.0|2.0|1.0|2.0|27.0|2.0|2.0|2.0|2.0|0.0|0.0|15475.0|18212.0|18617.0|18020.0|18726.0|19414.0|3000.0|1000.0|0.0|1000.0|1000.0|1000.0|1|0.8766481280326843
143|143|110000.0|2.0|2.0|2.0|24.0|2.0|2.0|2.0|2.0|2.0|2.0|107378.0|109604.0|111661.0|112299.0|113035.0|109678.0|5500.0|5300.0|4000.0|4000.0|0.0|4540.0|1|0.883623480796814
144|144|290000.0|2.0|4.0|1.0|49.0|-1.0|-1.0|-2.0|-2.0|-2.0|-1.0|3950.0|0.0|0.0|1085.0|445.0|145.0|0.0|0.0|1085.0|447.0|145.0|247.0|0|0.6927907466888428
145|145|110000.0|2.0|2.0|1.0|43.0|1.0|2.0|2.0|2.0|2.0|2.0|100987.0|101941.0|98364.0|103189.0|99578.0|104412.0|4600.0|0.0|8500.0|0.0|7700.0|3900.0|1|0.8224886655807495
146|146|30000.0|2.0|2.0|1.0|47.0|2.0|2.0|2.0|0.0|0.0|0.0|25893.0|30628.0|29368.0|27769.0|25999.0|26924.0|5501.0|22.0|2000.0|1000.0|2000.0|2039.0|1|0.893118679523468
147|147|180000.0|2.0|3.0|2.0|30.0|-1.0|-1.0|-1.0|-1.0|-1.0|-2.0|1730.0|6792.0|0.0|3180.0|2682.0|0.0|6792.0|0.0|3180.0|2682.0|0.0|5593.0|0|0.6852955222129822
148|148|230000.0|2.0|2.0|1.0|46.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|4328.0|1518.0|1958.0|368.0|1613.0|1371.0|1518.0|1972.0|368.0|1613.0|1371.0|752.0|0|0.556928813457489
149|149|110000.0|2.0|1.0|2.0|31.0|-1.0|-1.0|-2.0|-2.0|-2.0|-2.0|223.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.6705760359764099
150|150|50000.0|2.0|2.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|34065.0|35422.0|32612.0|31842.0|27438.0|26127.0|3000.0|2011.0|1402.0|3089.0|3482.0|5000.0|0|0.7081637978553772
151|151|80000.0|1.0|2.0|1.0|35.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|1692.0|2694.0|1130.0|397.0|42857.0|41864.0|2702.0|1246.0|397.0|42860.0|7.0|118.0|0|0.7337438464164734
152|152|80000.0|2.0|2.0|1.0|26.0|0.0|0.0|0.0|0.0|-2.0|-2.0|77758.0|80468.0|82150.0|0.0|0.0|0.0|4000.0|4000.0|0.0|0.0|0.0|0.0|0|0.6395140290260315
153|153|50000.0|1.0|2.0|2.0|24.0|0.0|0.0|-1.0|-1.0|0.0|0.0|14937.0|12171.0|3847.0|11117.0|6479.0|6187.0|3027.0|3858.0|11139.0|3009.0|3016.0|3008.0|0|0.757243275642395
154|154|60000.0|1.0|2.0|1.0|41.0|0.0|0.0|2.0|-1.0|-1.0|-1.0|27130.0|32932.0|31938.0|1236.0|720.0|16884.0|6300.0|0.0|1236.0|720.0|17000.0|0.0|1|0.5626643300056458
155|155|50000.0|1.0|3.0|2.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|47917.0|48455.0|48120.0|28450.0|29046.0|29647.0|1988.0|1989.0|1018.0|1054.0|1084.0|1048.0|0|0.6546457409858704
156|156|230000.0|2.0|1.0|2.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|10765.0|11107.0|11748.0|12269.0|12102.0|12414.0|1300.0|1300.0|1200.0|500.0|500.0|500.0|0|0.761121392250061
157|157|20000.0|2.0|2.0|1.0|29.0|0.0|0.0|2.0|3.0|3.0|2.0|16196.0|17825.0|20234.0|20510.0|19897.0|19900.0|2200.0|3000.0|900.0|0.0|500.0|0.0|1|0.8099305033683777
158|158|50000.0|2.0|2.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|8056.0|5997.0|5602.0|6478.0|5453.0|2261.0|1500.0|1500.0|1011.0|1000.0|1000.0|1000.0|0|0.5894036293029785
159|159|60000.0|2.0|2.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|28277.0|27295.0|27403.0|23837.0|23078.0|22618.0|1450.0|1724.0|1600.0|1000.0|1000.0|2500.0|0|0.668330729007721
160|160|160000.0|2.0|2.0|1.0|34.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|2734.0|0.0|625.0|406.0|338.0|0.0|0.0|625.0|406.0|338.0|0.0|0.0|0|0.5547754168510437
161|161|160000.0|1.0|1.0|1.0|38.0|1.0|-1.0|-1.0|-2.0|-2.0|-2.0|0.0|499.0|0.0|0.0|0.0|0.0|499.0|0.0|0.0|0.0|0.0|0.0|1|0.601391077041626
162|162|130000.0|2.0|2.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|38967.0|40320.0|41324.0|25629.0|26961.0|28360.0|2000.0|1700.0|2000.0|2000.0|1500.0|2000.0|0|0.7587215900421143
163|163|550000.0|2.0|2.0|1.0|32.0|2.0|0.0|0.0|0.0|0.0|0.0|548551.0|546741.0|535509.0|548020.0|530672.0|155083.0|21094.0|22863.0|167622.0|14000.0|4300.0|158064.0|1|0.5058407187461853
164|164|150000.0|2.0|1.0|1.0|39.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|10147.0|0.0|1351.0|2942.0|384.0|504.0|0.0|1351.0|2942.0|384.0|504.0|280.0|0|0.5365023612976074
165|165|330000.0|2.0|2.0|2.0|29.0|0.0|0.0|0.0|0.0|-1.0|-1.0|49549.0|133957.0|128212.0|79407.0|8875.0|49880.0|90000.0|3000.0|5000.0|8875.0|49880.0|519.0|0|0.8966302275657654
166|166|280000.0|1.0|2.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|-1.0|22331.0|22341.0|23359.0|23647.0|-1353.0|93696.0|1371.0|1389.0|1175.0|0.0|95049.0|3308.0|0|0.7719139456748962
167|167|400000.0|2.0|1.0|2.0|31.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|72551.0|8572.0|2190.0|12881.0|7497.0|11563.0|8657.0|2190.0|12881.0|0.0|4590.0|0.0|0|0.9177870154380798
168|168|40000.0|1.0|3.0|2.0|24.0|2.0|0.0|0.0|0.0|0.0|0.0|39149.0|39189.0|40543.0|38922.0|39901.0|40746.0|1658.0|2012.0|1392.0|1605.0|1668.0|1201.0|1|0.8318005800247192
169|169|180000.0|2.0|2.0|1.0|41.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|4351.0|11953.0|9380.0|3070.0|8263.0|12663.0|12069.0|9443.0|3262.0|8302.0|12668.0|5502.0|0|0.7992830872535706
170|170|50000.0|1.0|2.0|1.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|25387.0|25435.0|23268.0|23365.0|19602.0|18462.0|1374.0|1418.0|1295.0|677.0|669.0|686.0|0|0.5231029391288757
171|171|340000.0|1.0|1.0|2.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|11951.0|16332.0|20391.0|22104.0|26361.0|34333.0|5000.0|5012.0|5000.0|5006.0|10010.0|10000.0|0|0.8588725924491882
172|172|360000.0|2.0|2.0|2.0|53.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|5583.0|495.0|1862.0|230.0|661.0|658.0|495.0|1862.0|230.0|661.0|658.0|532.0|0|0.5365567803382874
173|173|360000.0|1.0|1.0|2.0|31.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|15285.0|52698.0|2875.0|6918.0|10014.0|6478.0|53751.0|2879.0|6918.0|10014.0|6478.0|42108.0|0|0.8891827464103699
174|174|150000.0|1.0|4.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|220889.0|133616.0|136378.0|139219.0|142172.0|145065.0|3800.0|3900.0|4000.0|4100.0|4100.0|5500.0|0|0.5881863832473755
175|175|320000.0|1.0|2.0|2.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|75122.0|70308.0|51223.0|52371.0|54518.0|56601.0|4000.0|3000.0|2000.0|3000.0|3000.0|4000.0|0|0.8637092709541321
176|176|380000.0|2.0|1.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|112926.0|108573.0|216399.0|213259.0|203377.0|185056.0|4677.0|130533.0|7609.0|12000.0|7000.0|6000.0|0|0.819713294506073
177|177|80000.0|1.0|1.0|1.0|28.0|0.0|0.0|-2.0|-2.0|-2.0|-2.0|78429.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.6102093458175659
178|178|120000.0|2.0|1.0|2.0|26.0|0.0|0.0|-1.0|0.0|0.0|-1.0|1379.0|9839.0|4390.0|850.0|850.0|831.0|9000.0|4390.0|0.0|0.0|831.0|6000.0|0|0.8133566379547119
179|179|30000.0|2.0|2.0|2.0|24.0|2.0|2.0|0.0|0.0|0.0|0.0|27954.0|27226.0|28427.0|28752.0|28447.0|24552.0|0.0|2000.0|1000.0|1100.0|1500.0|1000.0|1|0.8104395866394043
180|180|200000.0|2.0|1.0|1.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|101685.0|100328.0|151733.0|147327.0|59949.0|39197.0|4000.0|59949.0|6000.0|2000.0|2000.0|2000.0|0|0.7178716063499451
181|181|70000.0|2.0|2.0|1.0|46.0|0.0|0.0|0.0|0.0|0.0|0.0|65906.0|67271.0|25323.0|25829.0|26589.0|16776.0|3500.0|2000.0|2000.0|1500.0|1000.0|1000.0|0|0.7412644624710083
182|182|60000.0|2.0|2.0|2.0|46.0|0.0|0.0|0.0|0.0|0.0|0.0|39518.0|39558.0|41690.0|21151.0|30059.0|13046.0|1870.0|3002.0|1364.0|10000.0|474.0|490.0|0|0.6978351473808289
183|183|230000.0|2.0|1.0|2.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|63184.0|64667.0|65888.0|66645.0|67865.0|69231.0|3100.0|3000.0|2300.0|2300.0|2500.0|2300.0|0|0.8958612084388733
184|184|20000.0|1.0|3.0|1.0|53.0|0.0|0.0|0.0|0.0|0.0|0.0|19084.0|19224.0|18545.0|19405.0|19358.0|19413.0|1300.0|1400.0|1300.0|700.0|700.0|646.0|0|0.5212199091911316
185|185|230000.0|2.0|2.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|24739.0|19712.0|18175.0|12109.0|11616.0|10134.0|2000.0|1928.0|1014.0|1000.0|203.0|34096.0|0|0.8179458379745483
186|186|50000.0|2.0|3.0|1.0|41.0|0.0|0.0|0.0|0.0|-1.0|0.0|46857.0|48080.0|49705.0|51400.0|16087.0|16827.0|2000.0|2400.0|3000.0|16087.0|1000.0|800.0|0|0.7115165591239929
187|187|200000.0|2.0|2.0|1.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|45487.0|47247.0|48160.0|49361.0|50564.0|51572.0|2800.0|2000.0|2000.0|2000.0|2000.0|2000.0|0|0.8424489498138428
188|188|200000.0|2.0|2.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|5481.0|6430.0|4494.0|4771.0|9454.0|8595.0|1068.0|1140.0|1000.0|5000.0|3000.0|3000.0|0|0.6604171991348267
189|189|160000.0|1.0|2.0|1.0|66.0|2.0|2.0|2.0|2.0|2.0|2.0|67771.0|69535.0|70848.0|71739.0|73090.0|74490.0|3400.0|3000.0|2600.0|2600.0|2700.0|2800.0|1|0.9499124884605408
190|190|250000.0|2.0|1.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|156155.0|153647.0|153535.0|153122.0|149564.0|152470.0|5560.0|6809.0|5443.0|5376.0|5665.0|6000.0|0|0.8091148138046265
191|191|280000.0|2.0|2.0|2.0|43.0|-1.0|2.0|2.0|-2.0|-2.0|-2.0|4172.0|3560.0|-40.0|-40.0|8160.0|657.0|0.0|40.0|0.0|8200.0|657.0|3.0|0|0.537692666053772
192|192|210000.0|2.0|3.0|1.0|38.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|2569.0|3920.0|2529.0|3087.0|2811.0|3204.0|3920.0|2529.0|3087.0|2811.0|3204.0|4173.0|0|0.6978558897972107
193|193|360000.0|2.0|2.0|2.0|44.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|10311.0|2758.0|1397.0|298.0|7950.0|60097.0|2758.0|1397.0|298.0|7950.0|60097.0|1200.0|0|0.6833667755126953
194|194|230000.0|2.0|2.0|2.0|42.0|0.0|0.0|0.0|0.0|0.0|0.0|64489.0|58611.0|54463.0|53008.0|52835.0|40015.0|3100.0|5000.0|5000.0|10000.0|3000.0|5000.0|0|0.8775237202644348
195|195|250000.0|1.0|4.0|1.0|39.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|14310.0|3697.0|0.0|0.0|0.0|0.0|3700.0|0.0|0.0|0.0|0.0|0.0|0|0.6951069831848145
196|196|50000.0|1.0|2.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|50244.0|17987.0|18973.0|19369.0|19769.0|19385.0|1400.0|1301.0|700.0|700.0|700.0|700.0|0|0.6542139053344727
197|197|50000.0|1.0|2.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|50000.0|37891.0|8434.0|8604.0|8865.0|9058.0|1150.0|1200.0|310.0|400.0|340.0|301.0|0|0.5374096035957336
198|198|50000.0|2.0|1.0|2.0|23.0|-1.0|-1.0|-2.0|-2.0|-2.0|-2.0|2332.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.6889423727989197
199|199|50000.0|2.0|3.0|1.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|42326.0|43815.0|45156.0|46206.0|46968.0|47876.0|2200.0|2050.0|2100.0|1828.0|1815.0|3400.0|0|0.7477169036865234
200|200|30000.0|1.0|2.0|2.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|7653.0|8864.0|10062.0|11581.0|12580.0|13716.0|1500.0|1500.0|2000.0|1500.0|1500.0|1500.0|0|0.533275306224823
201|201|120000.0|1.0|1.0|1.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|117446.0|117781.0|122030.0|114294.0|114144.0|116894.0|4400.0|8002.0|4200.0|4200.0|8000.0|4000.0|0|0.5878293514251709
202|202|180000.0|1.0|1.0|2.0|31.0|1.0|2.0|2.0|2.0|2.0|2.0|172505.0|166692.0|176869.0|347813.0|171041.0|181637.0|0.0|16000.0|6000.0|0.0|15000.0|7000.0|1|0.8575579524040222
203|203|50000.0|2.0|2.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|48848.0|49988.0|45434.0|34688.0|24124.0|21072.0|2000.0|2000.0|1900.0|1032.0|3000.0|907.0|0|0.6267558932304382
204|204|20000.0|2.0|2.0|2.0|30.0|2.0|0.0|0.0|0.0|0.0|0.0|15997.0|17336.0|18345.0|18643.0|19094.0|19224.0|1600.0|1602.0|900.0|900.0|636.0|744.0|1|0.8877968788146973
205|205|60000.0|1.0|1.0|1.0|33.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|8308.0|7565.0|8373.0|7565.0|7565.0|7565.0|7565.0|8373.0|7565.0|7565.0|7565.0|7565.0|0|0.7312931418418884
206|206|200000.0|1.0|3.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|187431.0|192558.0|196537.0|76167.0|76810.0|72039.0|8124.0|8339.0|5004.0|2961.0|2579.0|2761.0|0|0.5246089696884155
207|207|210000.0|2.0|2.0|1.0|54.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|225.0|760.0|0.0|0.0|0.0|225.0|760.0|0.0|0.0|1|0.5094338655471802
208|208|20000.0|1.0|3.0|1.0|38.0|0.0|0.0|-1.0|0.0|0.0|0.0|17860.0|11627.0|19648.0|18459.0|18824.0|19220.0|1400.0|19648.0|1307.0|672.0|698.0|718.0|0|0.7516975402832031
209|209|50000.0|2.0|2.0|1.0|47.0|0.0|0.0|0.0|0.0|-2.0|-2.0|32547.0|33481.0|26775.0|0.0|0.0|0.0|1582.0|1800.0|0.0|0.0|0.0|0.0|0|0.5682781338691711
210|210|150000.0|1.0|1.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|147112.0|122159.0|125470.0|119007.0|101928.0|103989.0|4518.0|6000.0|4055.0|13980.0|4000.0|3950.0|0|0.6539998054504395
211|211|20000.0|1.0|2.0|1.0|33.0|1.0|2.0|0.0|0.0|3.0|2.0|18139.0|17559.0|18662.0|21345.0|20721.0|20836.0|0.0|1400.0|3000.0|0.0|600.0|0.0|1|0.881718099117279
212|212|420000.0|2.0|1.0|1.0|45.0|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-34.0|10321.0|6244.0|2970.0|3608.0|3019.0|2686.0|6500.0|3004.0|3797.0|3103.0|4302.0|0|0.6282786130905151
213|213|30000.0|2.0|1.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|23447.0|24563.0|25650.0|26222.0|26800.0|27554.0|1500.0|1500.0|1000.0|1000.0|1200.0|4271.0|0|0.7125773429870605
214|214|360000.0|2.0|1.0|1.0|41.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5127115845680237
215|215|20000.0|1.0|1.0|2.0|24.0|1.0|-2.0|-2.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|1273.0|0.0|0.0|0.0|0.0|1273.0|0.0|1|0.667553722858429
216|216|100000.0|2.0|2.0|1.0|30.0|-1.0|0.0|0.0|0.0|0.0|0.0|98048.0|97585.0|84514.0|85496.0|69656.0|61532.0|3903.0|8000.0|5000.0|4000.0|3000.0|2300.0|0|0.8260836601257324
217|217|100000.0|2.0|2.0|1.0|38.0|1.0|-1.0|-1.0|-2.0|-2.0|-1.0|0.0|199.0|0.0|0.0|0.0|150.0|199.0|0.0|0.0|0.0|150.0|550.0|0|0.5168524980545044
218|218|50000.0|1.0|2.0|2.0|42.0|0.0|0.0|0.0|0.0|0.0|0.0|49165.0|46466.0|47145.0|47658.0|48209.0|48579.0|1800.0|1814.0|1717.0|1658.0|1858.0|2000.0|0|0.584010124206543
219|219|90000.0|1.0|2.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|91431.0|88920.0|88344.0|50209.0|48262.0|49316.0|4672.0|4042.0|1748.0|1892.0|2000.0|1861.0|0|0.70804363489151
220|220|460000.0|1.0|2.0|1.0|61.0|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|0.0|8602.0|0.0|880.0|1018.0|99.0|8602.0|0.0|880.0|1018.0|99.0|1922.0|1|0.5515406727790833
221|221|280000.0|2.0|1.0|2.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|157480.0|155362.0|156387.0|159584.0|163009.0|161769.0|6400.0|6100.0|5600.0|5805.0|7007.0|5400.0|0|0.8160458207130432
222|222|220000.0|1.0|2.0|1.0|40.0|2.0|0.0|0.0|0.0|0.0|0.0|206473.0|208464.0|175407.0|175170.0|174726.0|175057.0|8027.0|6218.0|6220.0|6316.0|6504.0|6504.0|1|0.9197471141815186
223|223|500000.0|2.0|1.0|2.0|29.0|0.0|0.0|0.0|0.0|-1.0|-1.0|28555.0|33055.0|42392.0|36641.0|12149.0|426518.0|5000.0|10000.0|5132.0|12159.0|426529.0|20016.0|0|0.9461003541946411
224|224|60000.0|2.0|2.0|1.0|24.0|0.0|0.0|0.0|0.0|0.0|2.0|23851.0|24404.0|21849.0|18474.0|15488.0|11348.0|1700.0|2000.0|1200.0|1000.0|0.0|3500.0|1|0.5073480010032654
225|225|80000.0|2.0|1.0|2.0|26.0|0.0|0.0|2.0|2.0|2.0|2.0|38174.0|40550.0|41577.0|41595.0|43264.0|43402.0|3000.0|2000.0|1000.0|2500.0|1000.0|2000.0|1|0.7025436758995056
226|226|50000.0|2.0|3.0|1.0|53.0|0.0|0.0|0.0|0.0|0.0|-2.0|20211.0|48672.0|34694.0|35503.0|2025.0|0.0|36396.0|1662.0|1471.0|2125.0|0.0|0.0|0|0.7166974544525146
227|227|50000.0|1.0|3.0|1.0|45.0|1.0|2.0|2.0|2.0|0.0|0.0|46166.0|42253.0|46794.0|44995.0|45934.0|48796.0|0.0|5600.0|0.0|1800.0|4000.0|0.0|1|0.749047040939331
228|228|50000.0|1.0|2.0|2.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|23142.0|28202.0|30610.0|30227.0|18413.0|17195.0|5494.0|3202.0|3502.0|3200.0|2500.0|3000.0|0|0.6086679697036743
229|229|150000.0|1.0|1.0|1.0|46.0|0.0|0.0|0.0|0.0|0.0|0.0|150838.0|152696.0|136915.0|139449.0|140851.0|142160.0|6000.0|5000.0|7000.0|5165.0|5500.0|6000.0|0|0.5816943049430847
